carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
FORD Figo,2005,149481,Hybrid,Dealer,Automatic,Second Owner,14.48,1235,5,Mumbai
FORD Figo,2022,11265,Hybrid,Dealer,Manual,Second Owner,30.23,911,11,Mumbai
FORD Figo,2002,114041,Hybrid,Dealer,Automatic,First Owner,36.77,1951,5,Kolkata
FORD Figo,2020,41082,Diesel,Dealer,Manual,First Owner,26.92,1402,11,Chennai
FORD Figo,2017,154933,Diesel,Individual,Automatic,First Owner,39.42,1299,5,Kolkata
FORD Figo,2016,157494,Diesel,Individual,Automatic,Second Owner,32.27,1901,11,Bangalore
FORD Figo,2019,186874,Diesel,Dealer,Manual,Second Owner,13.9,1635,11,Hyderabad
FORD Figo,2015,35694,Electric,Individual,Automatic,First Owner,20.16,1565,7,Delhi
FORD Figo,2018,101054,Hybrid,Dealer,Manual,Second Owner,11.59,1205,7,Ahmedabad
FORD Figo,2008,171094,Electric,Individual,Manual,Second Owner,24.97,843,5,Hyderabad
FORD Figo,2023,163098,Hybrid,Individual,Manual,First Owner,12.82,1918,5,Ahmedabad
FORD Figo,2004,20550,Petrol,Individual,Automatic,First Owner,21.09,1638,7,Jaipur
FORD Figo,2005,163658,Electric,Dealer,Manual,Second Owner,28.65,920,5,Kolkata
FORD Figo,2014,67208,Electric,Dealer,Manual,Second Owner,17.64,1163,11,Mumbai
FORD Figo,2019,184576,Diesel,Individual,Automatic,Second Owner,24.32,826,5,Chennai
FORD Figo,2008,164734,CNG,Dealer,Automatic,Second Owner,25.42,1561,5,Kolkata
FORD Figo,2001,133963,Petrol,Dealer,Manual,First Owner,22.7,1816,7,Kolkata
FORD Figo,2006,58504,Petrol,Individual,Automatic,Second Owner,21.26,1526,7,Delhi
FORD Figo,2021,123790,Hybrid,Individual,Automatic,First Owner,27.64,1364,5,Delhi
FORD Figo,2008,13324,Petrol,Individual,Automatic,First Owner,29.16,825,5,Hyderabad
FORD Figo,2022,128110,Hybrid,Individual,Automatic,First Owner,24.39,924,7,Bangalore
FORD Figo,2015,87421,CNG,Individual,Manual,First Owner,15.6,1459,7,Jaipur
FORD Figo,2011,110873,Electric,Dealer,Manual,Second Owner,17.42,1440,5,Pune
FORD Figo,2007,146804,Diesel,Dealer,Automatic,Second Owner,17.71,1582,11,Kolkata
FORD Figo,2019,22237,Hybrid,Dealer,Automatic,First Owner,28.81,1048,5,Kolkata
FORD Figo,2014,4225,CNG,Dealer,Manual,First Owner,17.95,1853,7,Hyderabad
FORD Figo,2000,55620,Diesel,Dealer,Manual,Second Owner,25.75,1914,11,Chennai
FORD Figo,2008,64882,Electric,Dealer,Automatic,Second Owner,20.27,1597,11,Jaipur
FORD Ecosport,2022,81802,Hybrid,Dealer,Manual,Second Owner,28.9,1315,7,Surat
FORD Ecosport,2005,151953,CNG,Individual,Automatic,First Owner,28.36,1347,11,Surat
FORD Ecosport,2020,26918,Hybrid,Dealer,Automatic,Second Owner,14.48,1350,11,Ahmedabad
FORD Ecosport,2013,165408,Diesel,Dealer,Automatic,Second Owner,15.75,1631,11,Jaipur
FORD Ecosport,2004,179523,Hybrid,Individual,Automatic,Second Owner,16.29,1605,11,Delhi
FORD Ecosport,2002,93182,Electric,Individual,Automatic,First Owner,38.09,1046,5,Pune
FORD Ecosport,2009,177950,Diesel,Individual,Automatic,First Owner,35.1,1146,5,Kolkata
FORD Ecosport,2002,41079,Petrol,Dealer,Manual,Second Owner,20.03,992,11,Chennai
FORD Ecosport,2001,122233,Diesel,Individual,Automatic,First Owner,20.89,969,7,Pune
FORD Ecosport,2015,155401,CNG,Individual,Automatic,First Owner,35.33,1782,7,Ahmedabad
FORD Ecosport,2018,181964,Petrol,Dealer,Automatic,Second Owner,31.22,1318,11,Kolkata
FORD Ecosport,2004,73238,Diesel,Dealer,Manual,First Owner,31.58,1988,7,Pune
FORD Ecosport,2007,15131,Hybrid,Individual,Automatic,Second Owner,23.3,1583,5,Bangalore
FORD Ecosport,2006,139155,Diesel,Dealer,Manual,First Owner,12.09,994,11,Bangalore
FORD Ecosport,2007,80451,Hybrid,Dealer,Manual,Second Owner,24.87,1267,5,Ahmedabad
FORD Ecosport,2020,160027,Petrol,Dealer,Automatic,First Owner,25.31,1416,11,Surat
FORD Ecosport,2007,33221,Hybrid,Dealer,Automatic,Second Owner,21.31,1680,7,Chennai
FORD Ecosport,2005,169771,CNG,Individual,Automatic,Second Owner,30.72,1176,7,Mumbai
FORD Ecosport,2010,111267,CNG,Individual,Automatic,First Owner,11.07,1328,7,Pune
FORD Ecosport,2010,151051,Diesel,Dealer,Manual,First Owner,17.03,1323,11,Chennai
FORD Ecosport,2002,191016,Diesel,Dealer,Manual,First Owner,17.81,923,5,Ahmedabad
FORD Ecosport,2014,55352,Hybrid,Dealer,Automatic,Second Owner,24.25,1161,11,Hyderabad
FORD Ecosport,2000,8401,Electric,Dealer,Manual,Second Owner,35.37,1565,7,Mumbai
FORD Ecosport,2007,173460,Hybrid,Individual,Manual,Second Owner,22.11,1694,7,Delhi
FORD Ecosport,2014,127392,Diesel,Individual,Automatic,First Owner,32.43,924,5,Hyderabad
FORD Ecosport,2008,174210,Petrol,Individual,Manual,Second Owner,39.54,1138,7,Kolkata
FORD Ecosport,2023,105236,Electric,Dealer,Automatic,First Owner,31.2,1032,11,Kolkata
FORD Ecosport,2019,83955,Petrol,Dealer,Manual,Second Owner,26.94,954,5,Ahmedabad
FORD Ecosport,2017,144491,Petrol,Dealer,Automatic,Second Owner,16.21,999,7,Mumbai
FORD Ecosport,2022,134652,CNG,Dealer,Automatic,Second Owner,25.02,1021,7,Bangalore
FORD Ecosport,2003,34416,Hybrid,Dealer,Manual,Second Owner,16.45,1278,5,Hyderabad
FORD Ecosport,2018,28548,CNG,Individual,Manual,Second Owner,18.68,1385,11,Jaipur
FORD Ecosport,2013,94506,Hybrid,Individual,Manual,First Owner,24.16,1075,7,Bangalore
FORD Ecosport,2016,2855,CNG,Individual,Automatic,First Owner,26.59,1444,5,Delhi
FORD Ecosport,2002,136364,Hybrid,Dealer,Automatic,First Owner,10.01,1876,11,Chennai
FORD Ecosport,2015,152641,Electric,Individual,Manual,Second Owner,26.32,869,7,Chennai
FORD Ecosport,2019,92153,Electric,Dealer,Automatic,Second Owner,11.92,1396,7,Hyderabad
FORD Ecosport,2003,80697,Electric,Dealer,Manual,First Owner,12.93,1836,5,Chennai
FORD Ecosport,2022,73775,Diesel,Dealer,Automatic,First Owner,15.96,888,7,Mumbai
FORD Ecosport,2011,62320,CNG,Individual,Manual,First Owner,14.1,1497,7,Jaipur
FORD Ecosport,2002,83124,Petrol,Individual,Automatic,First Owner,30.45,1469,11,Surat
FORD Ecosport,2005,46028,Petrol,Individual,Manual,Second Owner,18.54,979,5,Chennai
FORD Ecosport,2012,185559,Hybrid,Dealer,Manual,Second Owner,23.96,1942,11,Surat
FORD Ecosport,2015,70713,Hybrid,Dealer,Manual,First Owner,14.32,1116,5,Bangalore
FORD Ecosport,2002,28656,Electric,Dealer,Manual,First Owner,35.23,1348,11,Bangalore
FORD Ecosport,2002,89730,Diesel,Dealer,Automatic,First Owner,34.65,846,7,Ahmedabad
FORD Ecosport,2004,148545,CNG,Individual,Manual,First Owner,18.39,839,7,Delhi
FORD Ecosport,2021,134462,Hybrid,Dealer,Manual,First Owner,19.03,1120,11,Ahmedabad
FORD Ecosport,2023,163901,Petrol,Individual,Automatic,First Owner,24.11,1166,7,Jaipur
FORD Ecosport,2002,99673,Electric,Individual,Manual,First Owner,27.63,1169,7,Mumbai
FORD Endeavour,2014,12316,Electric,Individual,Automatic,First Owner,30.22,877,5,Bangalore
FORD Endeavour,2000,180110,Diesel,Individual,Automatic,Second Owner,11.97,1364,11,Surat
FORD Endeavour,2023,111766,Petrol,Dealer,Automatic,First Owner,28.56,1897,5,Delhi
FORD Endeavour,2017,194127,Electric,Dealer,Manual,Second Owner,20.5,1192,5,Mumbai
FORD Endeavour,2015,1640,Petrol,Dealer,Manual,Second Owner,11.55,1147,5,Ahmedabad
FORD Endeavour,2020,61454,Hybrid,Individual,Manual,Second Owner,34.45,1234,5,Delhi
FORD Endeavour,2016,100013,CNG,Dealer,Automatic,Second Owner,20.26,1756,11,Bangalore
FORD Endeavour,2018,173885,Petrol,Individual,Automatic,Second Owner,30.58,1722,7,Kolkata
FORD Endeavour,2022,169987,Electric,Dealer,Automatic,First Owner,14.52,1013,7,Jaipur
FORD Endeavour,2012,35933,Petrol,Dealer,Manual,First Owner,28.56,1995,5,Bangalore
FORD Endeavour,2011,177581,CNG,Dealer,Manual,First Owner,22.01,1813,5,Hyderabad
FORD Endeavour,2021,119584,Diesel,Individual,Automatic,Second Owner,37.71,885,11,Surat
FORD Endeavour,2000,167111,Petrol,Dealer,Manual,Second Owner,27.41,811,5,Ahmedabad
FORD Endeavour,2009,186420,Diesel,Dealer,Manual,First Owner,35.22,1499,7,Kolkata
FORD Endeavour,2007,109125,Electric,Dealer,Manual,Second Owner,24.63,1724,11,Surat
FORD Endeavour,2002,16215,Diesel,Dealer,Automatic,Second Owner,39.83,1696,5,Chennai
FORD Endeavour,2022,161866,CNG,Individual,Manual,Second Owner,37.2,1879,7,Mumbai
FORD Endeavour,2019,188487,Hybrid,Individual,Manual,First Owner,22.57,1196,11,Pune
FORD Endeavour,2015,145902,Hybrid,Dealer,Manual,Second Owner,30.31,1911,5,Delhi
FORD Endeavour,2022,190204,Diesel,Individual,Automatic,Second Owner,33.31,946,5,Kolkata
FORD Endeavour,2021,146366,Petrol,Dealer,Automatic,Second Owner,19.72,843,11,Bangalore
FORD Endeavour,2014,141486,Petrol,Dealer,Manual,First Owner,34.8,821,11,Jaipur
FORD Endeavour,2004,136439,CNG,Dealer,Automatic,First Owner,17.26,1790,7,Delhi
FORD Endeavour,2010,173279,Electric,Dealer,Automatic,Second Owner,15.88,1070,5,Mumbai
FORD Endeavour,2005,115742,Electric,Dealer,Manual,Second Owner,22.86,961,5,Mumbai
FORD Endeavour,2021,43853,Electric,Dealer,Manual,First Owner,14.47,876,5,Pune
FORD Endeavour,2020,66167,Hybrid,Dealer,Automatic,Second Owner,12.19,1689,7,Ahmedabad
FORD Endeavour,2013,137284,Diesel,Dealer,Automatic,Second Owner,24.72,1527,5,Chennai
FORD Endeavour,2015,139362,Diesel,Individual,Automatic,First Owner,15.79,1855,11,Surat
FORD Endeavour,2019,48131,Petrol,Individual,Manual,First Owner,22.95,1188,5,Pune
FORD Endeavour,2005,84079,Hybrid,Individual,Automatic,Second Owner,18.44,1737,11,Bangalore
FORD Endeavour,2021,26685,CNG,Dealer,Automatic,Second Owner,29.19,945,5,Ahmedabad
FORD Endeavour,2006,103142,Diesel,Dealer,Automatic,Second Owner,19.49,1886,7,Hyderabad
FORD Endeavour,2012,107888,Hybrid,Dealer,Manual,First Owner,26.06,1531,11,Chennai
FORD Endeavour,2019,11497,Petrol,Dealer,Automatic,First Owner,16.35,1769,5,Bangalore
FORD Endeavour,2010,64695,Petrol,Individual,Manual,First Owner,29.74,1363,5,Hyderabad
FORD Endeavour,2004,66910,Hybrid,Dealer,Manual,Second Owner,10.66,973,5,Delhi
FORD Endeavour,2015,195672,Diesel,Individual,Automatic,First Owner,23.11,1766,5,Ahmedabad
FORD Endeavour,2007,81603,Electric,Individual,Automatic,Second Owner,39.55,882,11,Pune
FORD Endeavour,2000,101653,Hybrid,Individual,Manual,First Owner,25.47,864,7,Hyderabad
FORD Endeavour,2011,109165,Petrol,Dealer,Automatic,First Owner,17.51,1654,7,Ahmedabad
FORD Endeavour,2023,62012,CNG,Dealer,Manual,First Owner,30.55,1972,11,Hyderabad
FORD Endeavour,2005,128393,Petrol,Dealer,Manual,Second Owner,35.4,1249,7,Pune
FORD Endeavour,2007,96615,Hybrid,Dealer,Manual,Second Owner,24.8,1441,7,Bangalore
FORD Endeavour,2010,111663,CNG,Individual,Manual,First Owner,36.79,1244,7,Bangalore
FORD Endeavour,2003,191950,Petrol,Individual,Automatic,First Owner,28.76,1057,5,Jaipur
FORD Endeavour,2011,157565,CNG,Individual,Manual,First Owner,17.05,1144,5,Delhi
FORD Endeavour,2002,92123,Electric,Dealer,Manual,First Owner,31.0,1258,5,Kolkata
FORD Endeavour,2022,8249,Petrol,Dealer,Automatic,Second Owner,21.95,895,5,Bangalore
FORD Endeavour,2004,151717,Diesel,Individual,Automatic,First Owner,25.57,869,5,Pune
FORD Freestyle,2004,81166,CNG,Individual,Automatic,Second Owner,28.43,1689,5,Surat
FORD Freestyle,2016,183163,Hybrid,Dealer,Automatic,First Owner,22.74,1809,7,Jaipur
FORD Freestyle,2009,180797,Diesel,Individual,Automatic,First Owner,39.49,1835,7,Hyderabad
FORD Freestyle,2001,128838,Petrol,Individual,Manual,First Owner,16.61,1789,11,Delhi
FORD Freestyle,2023,103179,CNG,Dealer,Automatic,First Owner,34.78,1119,7,Bangalore
FORD Freestyle,2020,11924,Hybrid,Individual,Automatic,First Owner,13.27,1002,7,Jaipur
FORD Freestyle,2005,93042,Electric,Dealer,Manual,Second Owner,17.25,1291,5,Bangalore
FORD Freestyle,2001,69122,Petrol,Individual,Automatic,Second Owner,31.16,1392,7,Kolkata
FORD Freestyle,2013,174059,Hybrid,Dealer,Automatic,Second Owner,31.5,1228,11,Ahmedabad
FORD Freestyle,2017,94081,CNG,Dealer,Automatic,Second Owner,14.76,1539,11,Hyderabad
FORD Freestyle,2004,189230,Diesel,Dealer,Automatic,First Owner,19.35,1863,5,Kolkata
FORD Freestyle,2002,100077,Petrol,Individual,Manual,First Owner,14.5,1085,11,Hyderabad
FORD Freestyle,2009,48302,CNG,Individual,Manual,First Owner,12.47,827,11,Delhi
FORD Freestyle,2001,181332,Diesel,Dealer,Automatic,Second Owner,11.31,809,11,Delhi
FORD Freestyle,2021,149611,CNG,Individual,Manual,Second Owner,26.8,1050,5,Kolkata
FORD Freestyle,2011,107440,CNG,Dealer,Automatic,First Owner,17.95,1598,11,Bangalore
FORD Freestyle,2018,74416,Hybrid,Individual,Manual,First Owner,18.17,822,7,Kolkata
FORD Freestyle,2022,112027,Diesel,Individual,Manual,Second Owner,26.51,1502,5,Jaipur
FORD Freestyle,2013,153454,Hybrid,Dealer,Automatic,First Owner,10.54,1889,5,Ahmedabad
FORD Freestyle,2009,98357,Petrol,Dealer,Manual,Second Owner,19.23,1775,5,Chennai
FORD Freestyle,2018,24538,Diesel,Dealer,Manual,First Owner,20.79,1276,5,Surat
FORD Freestyle,2020,157850,Petrol,Dealer,Automatic,First Owner,31.86,1895,11,Jaipur
FORD Freestyle,2005,83211,CNG,Dealer,Manual,Second Owner,35.6,1696,11,Ahmedabad
FORD Freestyle,2006,130709,CNG,Individual,Manual,First Owner,37.23,945,7,Ahmedabad
FORD Freestyle,2018,63031,Electric,Individual,Automatic,Second Owner,27.04,863,11,Mumbai
FORD Freestyle,2017,33019,Petrol,Individual,Automatic,Second Owner,13.57,1679,11,Pune
FORD Freestyle,2017,193298,Diesel,Individual,Automatic,First Owner,33.97,1116,11,Bangalore
FORD Freestyle,2016,55086,Electric,Dealer,Automatic,First Owner,25.27,1453,7,Hyderabad
FORD Freestyle,2007,13333,Electric,Individual,Automatic,First Owner,11.51,1763,11,Hyderabad
FORD Freestyle,2012,153410,CNG,Dealer,Manual,First Owner,17.28,1776,5,Jaipur
FORD Freestyle,2013,158004,Diesel,Individual,Automatic,First Owner,17.07,1728,7,Bangalore
FORD Freestyle,2006,15811,Diesel,Dealer,Manual,Second Owner,25.06,1191,5,Surat
FORD Freestyle,2012,19362,Hybrid,Individual,Automatic,Second Owner,18.3,814,5,Mumbai
FORD Freestyle,2014,37499,Electric,Individual,Manual,Second Owner,11.52,1175,7,Hyderabad
FORD Freestyle,2006,161604,Hybrid,Dealer,Automatic,Second Owner,28.84,1664,5,Bangalore
FORD Freestyle,2013,57638,Electric,Dealer,Automatic,First Owner,24.11,852,11,Ahmedabad
FORD Freestyle,2005,19661,Petrol,Individual,Automatic,First Owner,19.51,1120,7,Hyderabad
FORD Freestyle,2021,81953,Electric,Individual,Automatic,First Owner,20.25,1160,5,Ahmedabad
FORD Freestyle,2015,96835,Electric,Individual,Automatic,Second Owner,22.33,1928,7,Chennai
FORD Freestyle,2020,196338,Hybrid,Individual,Automatic,First Owner,19.79,1424,7,Pune
FORD Freestyle,2013,82538,Electric,Dealer,Manual,First Owner,15.63,1522,7,Mumbai
FORD Freestyle,2023,181953,Hybrid,Individual,Automatic,Second Owner,27.95,1226,5,Pune
FORD Freestyle,2021,107395,CNG,Individual,Automatic,Second Owner,24.19,1621,5,Bangalore
FORD Freestyle,2021,91567,Petrol,Dealer,Automatic,Second Owner,39.36,1456,5,Jaipur
FORD Freestyle,2012,188866,Diesel,Dealer,Manual,Second Owner,14.74,1545,7,Jaipur
FORD Freestyle,2016,23945,Petrol,Individual,Automatic,First Owner,22.04,1261,11,Bangalore
FORD Freestyle,2022,187999,CNG,Dealer,Manual,Second Owner,24.85,1498,5,Chennai
FORD Freestyle,2011,153412,Hybrid,Dealer,Manual,First Owner,13.43,906,7,Chennai
FORD Freestyle,2019,33493,CNG,Dealer,Manual,Second Owner,39.16,1968,5,Mumbai
FORD Freestyle,2022,153071,Electric,Dealer,Manual,First Owner,26.82,1146,5,Delhi
VOLKSWAGEN Polo,2010,154193,Hybrid,Individual,Manual,First Owner,11.98,809,5,Delhi
VOLKSWAGEN Polo,2003,83746,CNG,Dealer,Automatic,Second Owner,18.63,1981,7,Bangalore
VOLKSWAGEN Polo,2011,151475,Electric,Dealer,Automatic,Second Owner,13.29,1410,11,Delhi
VOLKSWAGEN Polo,2023,98183,Petrol,Dealer,Manual,First Owner,24.34,1575,11,Jaipur
VOLKSWAGEN Polo,2020,193764,Petrol,Dealer,Automatic,Second Owner,36.31,1461,11,Bangalore
VOLKSWAGEN Polo,2014,174227,Hybrid,Dealer,Automatic,Second Owner,19.13,1161,11,Chennai
VOLKSWAGEN Polo,2008,22840,Hybrid,Dealer,Manual,Second Owner,36.97,1824,5,Hyderabad
VOLKSWAGEN Polo,2010,172964,Electric,Individual,Automatic,First Owner,28.14,1323,7,Ahmedabad
VOLKSWAGEN Polo,2015,25071,CNG,Individual,Manual,Second Owner,36.79,986,11,Bangalore
VOLKSWAGEN Polo,2015,37354,CNG,Dealer,Manual,Second Owner,30.41,1196,5,Surat
VOLKSWAGEN Polo,2002,145939,Petrol,Dealer,Manual,Second Owner,29.69,1019,7,Mumbai
VOLKSWAGEN Polo,2017,150978,Electric,Dealer,Automatic,Second Owner,27.55,1891,5,Mumbai
VOLKSWAGEN Polo,2018,142803,Hybrid,Individual,Automatic,First Owner,39.76,1834,5,Delhi
VOLKSWAGEN Polo,2001,104819,CNG,Dealer,Automatic,Second Owner,38.12,1952,7,Pune
VOLKSWAGEN Polo,2010,94404,CNG,Individual,Manual,Second Owner,10.06,1898,5,Chennai
VOLKSWAGEN Polo,2014,113388,Petrol,Individual,Manual,Second Owner,36.95,1220,11,Bangalore
VOLKSWAGEN Polo,2005,32450,Hybrid,Individual,Manual,Second Owner,31.76,1065,11,Jaipur
VOLKSWAGEN Polo,2021,69482,Petrol,Individual,Manual,First Owner,33.23,1709,5,Jaipur
VOLKSWAGEN Polo,2020,144334,Hybrid,Individual,Automatic,First Owner,18.58,1935,11,Hyderabad
VOLKSWAGEN Polo,2000,48442,Hybrid,Individual,Automatic,Second Owner,20.91,1852,11,Hyderabad
VOLKSWAGEN Polo,2022,50571,Hybrid,Individual,Manual,First Owner,30.1,970,7,Delhi
VOLKSWAGEN Polo,2003,175364,Hybrid,Dealer,Manual,Second Owner,24.47,1779,11,Delhi
VOLKSWAGEN Polo,2007,135855,Diesel,Individual,Manual,Second Owner,16.91,1597,5,Mumbai
VOLKSWAGEN Polo,2016,76509,Hybrid,Dealer,Automatic,Second Owner,19.63,859,7,Chennai
VOLKSWAGEN Polo,2009,97692,Electric,Individual,Automatic,First Owner,10.6,1368,5,Surat
VOLKSWAGEN Polo,2017,29744,Diesel,Individual,Manual,Second Owner,35.56,1935,11,Ahmedabad
VOLKSWAGEN Polo,2006,10471,Petrol,Individual,Manual,Second Owner,19.03,1917,11,Kolkata
VOLKSWAGEN Polo,2019,131552,CNG,Dealer,Automatic,First Owner,16.44,922,7,Chennai
VOLKSWAGEN Polo,2011,163144,Diesel,Dealer,Automatic,Second Owner,10.16,1373,11,Jaipur
VOLKSWAGEN Polo,2007,50459,CNG,Dealer,Automatic,Second Owner,13.23,1679,5,Chennai
VOLKSWAGEN Polo,2003,47902,Petrol,Individual,Automatic,Second Owner,22.18,1737,11,Hyderabad
VOLKSWAGEN Polo,2021,162044,CNG,Dealer,Automatic,Second Owner,18.36,816,5,Chennai
VOLKSWAGEN Polo,2023,142278,Diesel,Individual,Automatic,Second Owner,22.11,1028,5,Jaipur
VOLKSWAGEN Polo,2001,59937,Diesel,Individual,Automatic,First Owner,38.67,1252,11,Bangalore
VOLKSWAGEN Polo,2007,130805,Petrol,Individual,Manual,First Owner,25.0,1036,11,Bangalore
VOLKSWAGEN Polo,2012,135560,Electric,Dealer,Manual,Second Owner,11.35,1075,7,Delhi
VOLKSWAGEN Polo,2002,179201,Diesel,Dealer,Manual,Second Owner,37.25,1491,5,Hyderabad
VOLKSWAGEN Polo,2014,75779,Petrol,Individual,Automatic,Second Owner,28.06,1183,5,Mumbai
VOLKSWAGEN Polo,2013,61073,CNG,Individual,Automatic,First Owner,35.05,1283,5,Chennai
VOLKSWAGEN Polo,2023,189298,Diesel,Individual,Automatic,Second Owner,30.78,910,11,Bangalore
VOLKSWAGEN Polo,2012,48646,Petrol,Dealer,Manual,Second Owner,31.68,1149,5,Surat
VOLKSWAGEN Polo,2006,169982,Diesel,Individual,Manual,Second Owner,36.53,1609,7,Hyderabad
VOLKSWAGEN Polo,2013,100789,Electric,Individual,Automatic,First Owner,24.02,1857,7,Mumbai
VOLKSWAGEN Polo,2017,50255,Diesel,Individual,Automatic,First Owner,37.1,1477,7,Delhi
VOLKSWAGEN Polo,2000,76679,Diesel,Dealer,Manual,Second Owner,30.84,1474,7,Ahmedabad
VOLKSWAGEN Polo,2012,149117,Petrol,Dealer,Automatic,Second Owner,16.27,971,5,Hyderabad
VOLKSWAGEN Polo,2009,67073,Electric,Dealer,Manual,Second Owner,35.05,928,11,Chennai
VOLKSWAGEN Polo,2011,183998,Petrol,Individual,Manual,Second Owner,16.04,1955,11,Delhi
VOLKSWAGEN Polo,2000,142159,Electric,Individual,Manual,First Owner,23.68,1669,11,Jaipur
VOLKSWAGEN Polo,2007,88676,Diesel,Dealer,Manual,First Owner,22.93,807,7,Surat
VOLKSWAGEN Vento,2013,29025,Diesel,Individual,Manual,Second Owner,15.81,1765,11,Ahmedabad
VOLKSWAGEN Vento,2018,126096,Diesel,Dealer,Automatic,First Owner,19.89,1209,11,Jaipur
VOLKSWAGEN Vento,2000,61015,Electric,Dealer,Automatic,Second Owner,14.54,1292,7,Kolkata
VOLKSWAGEN Vento,2004,162025,Electric,Individual,Automatic,First Owner,12.43,1281,11,Surat
VOLKSWAGEN Vento,2011,152039,Hybrid,Individual,Manual,Second Owner,17.97,1274,5,Jaipur
VOLKSWAGEN Vento,2011,80220,Electric,Individual,Automatic,Second Owner,30.57,1813,11,Bangalore
VOLKSWAGEN Vento,2006,188478,Hybrid,Dealer,Manual,First Owner,34.66,1915,7,Surat
VOLKSWAGEN Vento,2016,12396,Diesel,Dealer,Automatic,First Owner,12.27,1069,11,Chennai
VOLKSWAGEN Vento,2018,76731,Electric,Dealer,Manual,Second Owner,15.58,1842,11,Chennai
VOLKSWAGEN Vento,2001,94864,Petrol,Dealer,Manual,Second Owner,13.02,1067,5,Ahmedabad
VOLKSWAGEN Vento,2015,132613,Diesel,Dealer,Automatic,Second Owner,16.96,971,5,Hyderabad
VOLKSWAGEN Vento,2011,144650,Petrol,Dealer,Automatic,Second Owner,28.44,1750,5,Hyderabad
VOLKSWAGEN Vento,2010,160665,Electric,Dealer,Automatic,First Owner,35.18,1031,11,Bangalore
VOLKSWAGEN Vento,2018,15690,Hybrid,Dealer,Manual,First Owner,11.56,1191,7,Mumbai
VOLKSWAGEN Vento,2005,29668,CNG,Dealer,Manual,First Owner,26.06,1454,7,Chennai
VOLKSWAGEN Vento,2009,144463,Electric,Individual,Automatic,First Owner,38.23,1938,7,Chennai
VOLKSWAGEN Vento,2008,24738,Hybrid,Dealer,Manual,First Owner,24.48,901,5,Pune
VOLKSWAGEN Vento,2013,36156,CNG,Dealer,Automatic,First Owner,14.9,1396,5,Pune
VOLKSWAGEN Vento,2018,10940,CNG,Individual,Manual,Second Owner,15.97,1936,11,Chennai
VOLKSWAGEN Vento,2001,74591,Electric,Individual,Automatic,Second Owner,17.76,1428,5,Ahmedabad
VOLKSWAGEN Vento,2006,154400,Electric,Dealer,Manual,First Owner,15.34,1291,5,Jaipur
VOLKSWAGEN Vento,2015,126080,CNG,Individual,Manual,Second Owner,33.12,834,5,Kolkata
VOLKSWAGEN Vento,2013,30734,Hybrid,Dealer,Automatic,Second Owner,36.47,1369,11,Jaipur
VOLKSWAGEN Vento,2020,133659,CNG,Dealer,Automatic,First Owner,15.69,1599,5,Jaipur
VOLKSWAGEN Vento,2009,114052,Electric,Individual,Manual,Second Owner,37.43,1465,7,Chennai
VOLKSWAGEN Vento,2017,184987,CNG,Individual,Automatic,First Owner,23.14,852,5,Delhi
VOLKSWAGEN Vento,2017,157536,Electric,Individual,Manual,Second Owner,13.92,1437,5,Jaipur
VOLKSWAGEN Vento,2007,130655,Hybrid,Individual,Automatic,Second Owner,33.84,1831,11,Surat
VOLKSWAGEN Vento,2004,47306,Electric,Individual,Automatic,Second Owner,29.22,1607,7,Chennai
VOLKSWAGEN Vento,2014,105898,Electric,Dealer,Manual,Second Owner,17.3,1126,7,Chennai
VOLKSWAGEN Vento,2018,41805,Diesel,Individual,Automatic,First Owner,20.92,892,5,Bangalore
VOLKSWAGEN Vento,2015,83093,Diesel,Dealer,Automatic,First Owner,19.16,1978,11,Chennai
VOLKSWAGEN Vento,2007,37088,CNG,Dealer,Manual,Second Owner,33.25,1582,7,Jaipur
VOLKSWAGEN Vento,2021,44283,CNG,Dealer,Manual,First Owner,10.52,947,5,Mumbai
VOLKSWAGEN Vento,2010,108562,CNG,Dealer,Automatic,First Owner,33.29,893,7,Kolkata
VOLKSWAGEN Vento,2019,102298,Electric,Individual,Automatic,First Owner,23.3,1874,7,Kolkata
