carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
TOYOTA Yaris,2000,36793,CNG,Individual,Manual,First Owner,25.71,1.6,5,Pune
TOYOTA Yaris,2010,124327,CNG,Individual,Manual,Second Owner,35.93,2.2,5,Hyderabad
TOYOTA Yaris,2023,92277,CNG,Dealer,Manual,First Owner,20.96,2.0,7,Chennai
TOYOTA Yaris,2021,30765,Hybrid,Individual,Automatic,Second Owner,20.41,2.0,11,Hyderabad
TOYOTA Yaris,2023,85333,Petrol,Dealer,Manual,Second Owner,11.73,2.0,7,Delhi
TOYOTA Yaris,2014,60723,Petrol,Dealer,Automatic,Second Owner,23.88,2.6,5,Pune
TOYOTA Yaris,2002,107184,Electric,Dealer,Automatic,First Owner,17.61,1.0,11,Jaipur
TOYOTA Yaris,2014,88560,Hybrid,Individual,Automatic,Second Owner,30.88,2.6,7,Ahmedabad
TOYOTA Yaris,2021,46734,Petrol,Dealer,Automatic,First Owner,25.68,1.8,7,Kolkata
TOYOTA Yaris,2017,53750,CNG,Individual,Automatic,First Owner,30.44,1.6,5,Bangalore
TOYOTA Yaris,2007,57457,Hybrid,Individual,Manual,Second Owner,20.28,2.2,5,Jaipur
TOYOTA Yaris,2011,90121,Petrol,Individual,Automatic,Second Owner,28.5,1.6,11,Pune
TOYOTA Yaris,2022,27431,CNG,Dealer,Automatic,Second Owner,34.43,2.4,11,Hyderabad
TOYOTA Yaris,2008,44775,Hybrid,Dealer,Manual,First Owner,16.22,2.0,7,Jaipur
TOYOTA Yaris,2019,86784,CNG,Dealer,Manual,First Owner,35.92,2.2,11,Bangalore
TOYOTA Yaris,2005,108021,Hybrid,Individual,Automatic,First Owner,30.24,2.0,7,Kolkata
TOYOTA Yaris,2002,55956,CNG,Dealer,Manual,First Owner,39.85,2.2,5,Surat
TOYOTA Yaris,2010,80547,Electric,Individual,Manual,First Owner,20.54,2.0,11,Ahmedabad
TOYOTA Yaris,2021,110648,Petrol,Individual,Manual,Second Owner,21.69,1.2,7,Chennai
TOYOTA Yaris,2012,94043,Electric,Dealer,Automatic,First Owner,13.33,1.2,11,Ahmedabad
TOYOTA Yaris,2006,20559,CNG,Individual,Manual,First Owner,25.81,1.0,7,Jaipur
TOYOTA Yaris,2022,56327,CNG,Individual,Automatic,First Owner,23.61,2.0,11,Mumbai
TOYOTA Yaris,2005,59718,Electric,Dealer,Manual,First Owner,21.72,1.2,5,Surat
TOYOTA Yaris,2009,39327,Electric,Individual,Manual,Second Owner,38.48,1.4,5,Mumbai
TOYOTA Yaris,2001,92987,Electric,Individual,Manual,First Owner,26.16,2.0,11,Jaipur
TOYOTA Yaris,2004,48352,Hybrid,Dealer,Manual,First Owner,27.75,1.6,11,Jaipur
TOYOTA Yaris,2002,53710,Hybrid,Individual,Manual,Second Owner,10.52,2.2,11,Ahmedabad
TOYOTA Yaris,2021,113884,Electric,Individual,Automatic,Second Owner,17.42,1.4,7,Delhi
TOYOTA Glanza,2014,69862,CNG,Dealer,Manual,First Owner,39.88,1.8,7,Jaipur
TOYOTA Glanza,2010,25540,Electric,Individual,Manual,Second Owner,33.19,1.8,5,Mumbai
TOYOTA Glanza,2012,44870,CNG,Dealer,Automatic,First Owner,14.87,1.4,7,Mumbai
TOYOTA Glanza,2004,44451,CNG,Individual,Manual,Second Owner,21.64,1.8,5,Mumbai
TOYOTA Glanza,2020,58616,Petrol,Individual,Automatic,Second Owner,38.47,1.0,7,Hyderabad
TOYOTA Glanza,2014,21392,Petrol,Individual,Automatic,Second Owner,30.95,2.4,11,Bangalore
TOYOTA Glanza,2001,85786,Electric,Dealer,Manual,First Owner,15.61,2.6,7,Chennai
TOYOTA Glanza,2003,124880,Petrol,Individual,Manual,Second Owner,13.26,2.2,11,Ahmedabad
TOYOTA Glanza,2004,41496,Petrol,Dealer,Manual,First Owner,13.11,2.6,7,Ahmedabad
TOYOTA Glanza,2012,20555,Petrol,Individual,Manual,Second Owner,20.32,2.6,5,Bangalore
TOYOTA Glanza,2009,78221,Diesel,Individual,Automatic,First Owner,22.6,2.2,5,Hyderabad
TOYOTA Glanza,2007,104438,Petrol,Dealer,Automatic,Second Owner,12.79,1.0,7,Jaipur
TOYOTA Glanza,2012,80085,CNG,Individual,Manual,First Owner,33.44,2.0,7,Mumbai
TOYOTA Glanza,2014,94173,Hybrid,Dealer,Manual,First Owner,33.57,1.8,11,Mumbai
TOYOTA Glanza,2019,117675,Electric,Dealer,Automatic,First Owner,30.02,2.6,7,Hyderabad
TOYOTA Glanza,2003,113725,Diesel,Dealer,Manual,First Owner,12.94,1.2,11,Jaipur
TOYOTA Glanza,2015,60441,Diesel,Dealer,Manual,Second Owner,13.62,1.4,5,Kolkata
TOYOTA Glanza,2010,36595,CNG,Individual,Automatic,First Owner,17.59,2.2,5,Jaipur
TOYOTA Glanza,2004,33028,Diesel,Dealer,Automatic,Second Owner,27.91,2.4,7,Mumbai
TOYOTA Glanza,2008,50550,Hybrid,Individual,Automatic,First Owner,30.88,2.2,7,Delhi
TOYOTA Glanza,2015,40644,CNG,Individual,Manual,Second Owner,12.46,1.2,5,Delhi
TOYOTA Glanza,2017,29564,Electric,Individual,Automatic,Second Owner,28.5,2.6,11,Ahmedabad
TOYOTA Glanza,2012,106277,Diesel,Individual,Manual,Second Owner,20.47,2.4,7,Jaipur
TOYOTA Glanza,2023,85981,Petrol,Individual,Manual,Second Owner,13.98,1.2,7,Chennai
TOYOTA Glanza,2008,69181,CNG,Individual,Automatic,First Owner,19.32,2.0,7,Delhi
TOYOTA Glanza,2023,37922,Diesel,Individual,Manual,Second Owner,18.29,1.8,7,Pune
TOYOTA Glanza,2014,65461,Petrol,Individual,Automatic,Second Owner,27.72,1.2,7,Hyderabad
TOYOTA Glanza,2013,129558,Petrol,Dealer,Manual,First Owner,17.89,2.0,11,Hyderabad
TOYOTA Glanza,2002,70454,Petrol,Individual,Automatic,Second Owner,25.62,1.8,11,Jaipur
TOYOTA Glanza,2022,91819,Electric,Individual,Manual,First Owner,13.29,1.8,5,Mumbai
TOYOTA Glanza,2019,110165,CNG,Dealer,Automatic,Second Owner,15.63,2.4,7,Hyderabad
TOYOTA Glanza,2004,54686,Diesel,Individual,Manual,Second Owner,14.97,1.4,5,Bangalore
TOYOTA Glanza,2015,118916,Petrol,Dealer,Automatic,Second Owner,29.23,2.0,5,Bangalore
TOYOTA Glanza,2002,91100,CNG,Individual,Automatic,Second Owner,35.55,2.4,5,Jaipur
TOYOTA Glanza,2004,78329,Electric,Dealer,Manual,First Owner,31.07,2.2,7,Mumbai
TOYOTA Glanza,2000,100102,Hybrid,Individual,Manual,First Owner,29.15,1.8,11,Bangalore
TOYOTA Glanza,2006,93428,Electric,Dealer,Manual,First Owner,31.71,1.4,5,Chennai
TOYOTA Glanza,2021,97140,Petrol,Dealer,Automatic,Second Owner,32.14,1.4,11,Jaipur
TOYOTA Glanza,2015,54599,Electric,Dealer,Manual,Second Owner,11.26,1.2,5,Pune
TOYOTA Glanza,2007,64278,Diesel,Individual,Automatic,First Owner,39.62,1.6,11,Mumbai
TOYOTA Glanza,2018,69484,Hybrid,Individual,Automatic,First Owner,11.61,2.6,7,Bangalore
TOYOTA Glanza,2023,25406,Hybrid,Dealer,Manual,First Owner,16.17,2.4,11,Kolkata
TOYOTA Glanza,2002,79505,Petrol,Dealer,Manual,First Owner,26.08,1.2,11,Delhi
TOYOTA Glanza,2020,79556,Diesel,Individual,Automatic,First Owner,27.19,1.8,11,Ahmedabad
TOYOTA Glanza,2002,56015,Electric,Dealer,Automatic,First Owner,17.71,1.2,11,Delhi
TOYOTA Glanza,2003,44646,Petrol,Individual,Manual,First Owner,28.37,2.4,5,Ahmedabad
TOYOTA Glanza,2012,75227,Hybrid,Individual,Manual,Second Owner,11.27,2.6,7,Surat
TOYOTA Glanza,2004,58621,CNG,Individual,Automatic,Second Owner,32.35,2.2,7,Mumbai
TOYOTA Glanza,2014,48015,Hybrid,Dealer,Manual,Second Owner,35.14,1.8,7,Surat
TOYOTA Glanza,2017,102167,Electric,Individual,Automatic,Second Owner,12.69,2.4,7,Pune
FORD Figo,2002,47539,Electric,Dealer,Automatic,Second Owner,25.7,2.4,7,Ahmedabad
FORD Figo,2017,69100,Diesel,Individual,Automatic,First Owner,15.86,2.6,5,Chennai
FORD Figo,2009,67640,Petrol,Dealer,Manual,First Owner,34.63,2.0,5,Chennai
FORD Figo,2004,52767,Electric,Individual,Automatic,First Owner,21.71,1.2,7,Hyderabad
FORD Figo,2006,105271,CNG,Dealer,Automatic,First Owner,39.91,2.4,11,Jaipur
FORD Figo,2006,97918,Hybrid,Dealer,Manual,Second Owner,15.41,2.4,7,Surat
FORD Figo,2017,25504,Petrol,Dealer,Manual,First Owner,26.45,1.2,7,Pune
FORD Figo,2013,23800,Diesel,Dealer,Automatic,First Owner,22.75,1.2,5,Mumbai
FORD Figo,2023,65542,CNG,Dealer,Manual,First Owner,20.85,1.2,5,Chennai
FORD Figo,2009,30000,Electric,Individual,Automatic,First Owner,11.69,1.0,5,Pune
FORD Figo,2016,22542,Hybrid,Individual,Automatic,Second Owner,32.8,1.4,5,Kolkata
FORD Figo,2008,71111,Petrol,Dealer,Automatic,First Owner,30.33,1.4,5,Pune
FORD Figo,2014,116520,Electric,Dealer,Manual,Second Owner,23.7,1.2,5,Kolkata
FORD Figo,2011,91231,Diesel,Individual,Manual,First Owner,27.28,2.6,7,Kolkata
FORD Figo,2003,87464,Hybrid,Dealer,Automatic,Second Owner,20.25,2.6,5,Bangalore
FORD Figo,2021,30307,Hybrid,Dealer,Automatic,Second Owner,17.85,2.4,5,Mumbai
FORD Figo,2013,129008,Diesel,Dealer,Manual,First Owner,21.06,2.0,7,Chennai
FORD Figo,2003,87113,Hybrid,Dealer,Manual,First Owner,12.43,1.4,7,Ahmedabad
FORD Figo,2004,76013,CNG,Individual,Manual,Second Owner,13.66,2.2,11,Ahmedabad
FORD Figo,2009,52767,Electric,Individual,Automatic,First Owner,10.94,1.0,7,Delhi
FORD Figo,2015,54442,Electric,Dealer,Automatic,Second Owner,30.6,2.2,5,Ahmedabad
FORD Figo,2002,92454,Diesel,Dealer,Automatic,First Owner,39.95,1.8,11,Jaipur
FORD Figo,2005,58033,Hybrid,Dealer,Automatic,Second Owner,14.48,2.0,5,Mumbai
FORD Figo,2022,54307,Hybrid,Dealer,Manual,Second Owner,30.23,1.4,11,Mumbai
FORD Figo,2002,90160,Hybrid,Dealer,Automatic,First Owner,36.77,2.4,5,Kolkata
FORD Figo,2020,107150,Diesel,Dealer,Manual,First Owner,26.92,1.6,11,Chennai
FORD Figo,2017,100528,Diesel,Individual,Automatic,First Owner,39.42,1.4,5,Kolkata
FORD Figo,2016,34539,Diesel,Individual,Automatic,Second Owner,32.27,1.4,11,Bangalore
FORD Figo,2019,55155,Diesel,Dealer,Manual,Second Owner,13.9,1.8,11,Hyderabad
FORD Figo,2015,109062,Electric,Individual,Automatic,First Owner,20.16,1.6,7,Delhi
FORD Figo,2018,125831,Hybrid,Dealer,Manual,Second Owner,11.59,1.6,7,Ahmedabad
FORD Figo,2008,54369,Electric,Individual,Manual,Second Owner,24.97,2.2,5,Hyderabad
FORD Figo,2023,37435,Hybrid,Individual,Manual,First Owner,12.82,1.6,5,Ahmedabad
FORD Figo,2004,61285,Petrol,Individual,Automatic,First Owner,21.09,1.2,7,Jaipur
FORD Figo,2005,98644,Electric,Dealer,Manual,Second Owner,28.65,1.4,5,Kolkata
FORD Figo,2014,33313,Electric,Dealer,Manual,Second Owner,17.64,2.2,11,Mumbai
FORD Figo,2019,65796,Diesel,Individual,Automatic,Second Owner,24.32,2.6,5,Chennai
FORD Figo,2008,67009,CNG,Dealer,Automatic,Second Owner,25.42,2.0,5,Kolkata
FORD Figo,2001,50016,Petrol,Dealer,Manual,First Owner,22.7,2.2,7,Kolkata
FORD Figo,2006,56488,Petrol,Individual,Automatic,Second Owner,21.26,2.4,7,Delhi
FORD Figo,2021,44566,Hybrid,Individual,Automatic,First Owner,27.64,2.0,5,Delhi
FORD Figo,2008,40291,Petrol,Individual,Automatic,First Owner,29.16,1.4,5,Hyderabad
FORD Figo,2022,101196,Hybrid,Individual,Automatic,First Owner,24.39,1.4,7,Bangalore
FORD Figo,2015,43830,CNG,Individual,Manual,First Owner,15.6,1.6,7,Jaipur
FORD Figo,2011,112312,Electric,Dealer,Manual,Second Owner,17.42,1.8,5,Pune
FORD Figo,2007,35949,Diesel,Dealer,Automatic,Second Owner,17.71,2.2,11,Kolkata
FORD Figo,2019,83387,Hybrid,Dealer,Automatic,First Owner,28.81,1.2,5,Kolkata
FORD Figo,2014,88247,CNG,Dealer,Manual,First Owner,17.95,1.6,7,Hyderabad
FORD Figo,2000,63217,Diesel,Dealer,Manual,Second Owner,25.75,1.6,11,Chennai
FORD Figo,2008,122232,Electric,Dealer,Automatic,Second Owner,20.27,2.6,11,Jaipur
FORD Ecosport,2022,119505,Hybrid,Dealer,Manual,Second Owner,28.9,1.4,7,Surat
FORD Ecosport,2005,90059,CNG,Individual,Automatic,First Owner,28.36,1.4,11,Surat
FORD Ecosport,2020,104049,Hybrid,Dealer,Automatic,Second Owner,14.48,1.2,11,Ahmedabad
FORD Ecosport,2013,88495,Diesel,Dealer,Automatic,Second Owner,15.75,2.6,11,Jaipur
FORD Ecosport,2004,34771,Hybrid,Individual,Automatic,Second Owner,16.29,1.0,11,Delhi
FORD Ecosport,2002,53997,Electric,Individual,Automatic,First Owner,38.09,2.4,5,Pune
FORD Ecosport,2009,48046,Diesel,Individual,Automatic,First Owner,35.1,2.4,5,Kolkata
FORD Ecosport,2002,51916,Petrol,Dealer,Manual,Second Owner,20.03,1.2,11,Chennai
FORD Ecosport,2001,44223,Diesel,Individual,Automatic,First Owner,20.89,1.6,7,Pune
FORD Ecosport,2015,99328,CNG,Individual,Automatic,First Owner,35.33,1.6,7,Ahmedabad
FORD Ecosport,2018,21339,Petrol,Dealer,Automatic,Second Owner,31.22,1.8,11,Kolkata
FORD Ecosport,2004,34212,Diesel,Dealer,Manual,First Owner,31.58,1.2,7,Pune
FORD Ecosport,2007,99809,Hybrid,Individual,Automatic,Second Owner,23.3,1.8,5,Bangalore
FORD Ecosport,2006,84437,Diesel,Dealer,Manual,First Owner,12.09,1.0,11,Bangalore
FORD Ecosport,2007,102379,Hybrid,Dealer,Manual,Second Owner,24.87,2.4,5,Ahmedabad
FORD Ecosport,2020,37564,Petrol,Dealer,Automatic,First Owner,25.31,1.4,11,Surat
FORD Ecosport,2007,61991,Hybrid,Dealer,Automatic,Second Owner,21.31,1.4,7,Chennai
FORD Ecosport,2005,29066,CNG,Individual,Automatic,Second Owner,30.72,1.2,7,Mumbai
FORD Ecosport,2010,24681,CNG,Individual,Automatic,First Owner,11.07,2.4,7,Pune
FORD Ecosport,2010,32817,Diesel,Dealer,Manual,First Owner,17.03,2.2,11,Chennai
FORD Ecosport,2002,104420,Diesel,Dealer,Manual,First Owner,17.81,1.0,5,Ahmedabad
FORD Ecosport,2014,79391,Hybrid,Dealer,Automatic,Second Owner,24.25,2.0,11,Hyderabad
FORD Ecosport,2000,73802,Electric,Dealer,Manual,Second Owner,35.37,2.0,7,Mumbai
FORD Ecosport,2007,33994,Hybrid,Individual,Manual,Second Owner,22.11,1.4,7,Delhi
FORD Ecosport,2014,56038,Diesel,Individual,Automatic,First Owner,32.43,1.4,5,Hyderabad
FORD Ecosport,2008,29844,Petrol,Individual,Manual,Second Owner,39.54,2.2,7,Kolkata
FORD Ecosport,2023,26950,Electric,Dealer,Automatic,First Owner,31.2,2.0,11,Kolkata
FORD Ecosport,2019,108345,Petrol,Dealer,Manual,Second Owner,26.94,1.0,5,Ahmedabad
FORD Ecosport,2017,66576,Petrol,Dealer,Automatic,Second Owner,16.21,2.4,7,Mumbai
FORD Ecosport,2022,73322,CNG,Dealer,Automatic,Second Owner,25.02,1.8,7,Bangalore
FORD Ecosport,2003,52988,Hybrid,Dealer,Manual,Second Owner,16.45,1.4,5,Hyderabad
FORD Ecosport,2018,108190,CNG,Individual,Manual,Second Owner,18.68,1.2,11,Jaipur
FORD Ecosport,2013,22442,Hybrid,Individual,Manual,First Owner,24.16,1.4,7,Bangalore
FORD Ecosport,2016,76460,CNG,Individual,Automatic,First Owner,26.59,2.2,5,Delhi
FORD Ecosport,2002,100493,Hybrid,Dealer,Automatic,First Owner,10.01,2.4,11,Chennai
FORD Ecosport,2015,46163,Electric,Individual,Manual,Second Owner,26.32,2.4,7,Chennai
FORD Ecosport,2019,70271,Electric,Dealer,Automatic,Second Owner,11.92,2.0,7,Hyderabad
FORD Ecosport,2003,59302,Electric,Dealer,Manual,First Owner,12.93,1.0,5,Chennai
FORD Ecosport,2022,67573,Diesel,Dealer,Automatic,First Owner,15.96,1.8,7,Mumbai
FORD Ecosport,2011,34864,CNG,Individual,Manual,First Owner,14.1,1.6,7,Jaipur
FORD Ecosport,2002,81888,Petrol,Individual,Automatic,First Owner,30.45,2.2,11,Surat
FORD Ecosport,2005,98693,Petrol,Individual,Manual,Second Owner,18.54,2.6,5,Chennai
FORD Ecosport,2012,66787,Hybrid,Dealer,Manual,Second Owner,23.96,1.0,11,Surat
FORD Ecosport,2015,90470,Hybrid,Dealer,Manual,First Owner,14.32,1.4,5,Bangalore
FORD Ecosport,2002,112690,Electric,Dealer,Manual,First Owner,35.23,1.2,11,Bangalore
FORD Ecosport,2002,24326,Diesel,Dealer,Automatic,First Owner,34.65,1.2,7,Ahmedabad
FORD Ecosport,2004,95533,CNG,Individual,Manual,First Owner,18.39,2.6,7,Delhi
FORD Ecosport,2021,42701,Hybrid,Dealer,Manual,First Owner,19.03,2.0,11,Ahmedabad
FORD Ecosport,2023,71679,Petrol,Individual,Automatic,First Owner,24.11,1.4,7,Jaipur
FORD Ecosport,2002,119702,Electric,Individual,Manual,First Owner,27.63,1.0,7,Mumbai
FORD Endeavour,2014,21471,Electric,Individual,Automatic,First Owner,30.22,1.0,5,Bangalore
FORD Endeavour,2000,127538,Diesel,Individual,Automatic,Second Owner,11.97,1.2,11,Surat
FORD Endeavour,2023,38457,Petrol,Dealer,Automatic,First Owner,28.56,2.0,5,Delhi
FORD Endeavour,2017,65721,Electric,Dealer,Manual,Second Owner,20.5,2.2,5,Mumbai
FORD Endeavour,2015,105394,Petrol,Dealer,Manual,Second Owner,11.55,1.0,5,Ahmedabad
FORD Endeavour,2020,76512,Hybrid,Individual,Manual,Second Owner,34.45,2.2,5,Delhi
FORD Endeavour,2016,49543,CNG,Dealer,Automatic,Second Owner,20.26,2.2,11,Bangalore
FORD Endeavour,2018,22291,Petrol,Individual,Automatic,Second Owner,30.58,2.6,7,Kolkata
FORD Endeavour,2022,25964,Electric,Dealer,Automatic,First Owner,14.52,1.4,7,Jaipur
FORD Endeavour,2012,21693,Petrol,Dealer,Manual,First Owner,28.56,2.6,5,Bangalore
FORD Endeavour,2011,70422,CNG,Dealer,Manual,First Owner,22.01,2.4,5,Hyderabad
FORD Endeavour,2021,38121,Diesel,Individual,Automatic,Second Owner,37.71,2.0,11,Surat
FORD Endeavour,2000,77278,Petrol,Dealer,Manual,Second Owner,27.41,1.2,5,Ahmedabad
FORD Endeavour,2009,20254,Diesel,Dealer,Manual,First Owner,35.22,2.0,7,Kolkata
FORD Endeavour,2007,33070,Electric,Dealer,Manual,Second Owner,24.63,2.2,11,Surat
FORD Endeavour,2002,120013,Diesel,Dealer,Automatic,Second Owner,39.83,1.6,5,Chennai
FORD Endeavour,2022,30796,CNG,Individual,Manual,Second Owner,37.2,1.4,7,Mumbai
FORD Endeavour,2019,64262,Hybrid,Individual,Manual,First Owner,22.57,2.2,11,Pune
FORD Endeavour,2015,43202,Hybrid,Dealer,Manual,Second Owner,30.31,2.2,5,Delhi
FORD Endeavour,2022,72692,Diesel,Individual,Automatic,Second Owner,33.31,2.6,5,Kolkata
FORD Endeavour,2021,122726,Petrol,Dealer,Automatic,Second Owner,19.72,1.8,11,Bangalore
FORD Endeavour,2014,41004,Petrol,Dealer,Manual,First Owner,34.8,1.4,11,Jaipur
FORD Endeavour,2004,24877,CNG,Dealer,Automatic,First Owner,17.26,1.0,7,Delhi
FORD Endeavour,2010,28929,Electric,Dealer,Automatic,Second Owner,15.88,2.6,5,Mumbai
FORD Endeavour,2005,83347,Electric,Dealer,Manual,Second Owner,22.86,1.8,5,Mumbai
FORD Endeavour,2021,124655,Electric,Dealer,Manual,First Owner,14.47,2.0,5,Pune
FORD Endeavour,2020,53416,Hybrid,Dealer,Automatic,Second Owner,12.19,1.8,7,Ahmedabad
FORD Endeavour,2013,89652,Diesel,Dealer,Automatic,Second Owner,24.72,2.2,5,Chennai
FORD Endeavour,2015,72277,Diesel,Individual,Automatic,First Owner,15.79,2.2,11,Surat
FORD Endeavour,2019,91633,Petrol,Individual,Manual,First Owner,22.95,1.0,5,Pune
FORD Endeavour,2005,29147,Hybrid,Individual,Automatic,Second Owner,18.44,2.4,11,Bangalore
FORD Endeavour,2021,105633,CNG,Dealer,Automatic,Second Owner,29.19,1.0,5,Ahmedabad
FORD Endeavour,2006,95614,Diesel,Dealer,Automatic,Second Owner,19.49,2.4,7,Hyderabad
FORD Endeavour,2012,43179,Hybrid,Dealer,Manual,First Owner,26.06,2.0,11,Chennai
FORD Endeavour,2019,54343,Petrol,Dealer,Automatic,First Owner,16.35,1.6,5,Bangalore
FORD Endeavour,2010,126833,Petrol,Individual,Manual,First Owner,29.74,2.6,5,Hyderabad
FORD Endeavour,2004,77487,Hybrid,Dealer,Manual,Second Owner,10.66,1.0,5,Delhi
FORD Endeavour,2015,124787,Diesel,Individual,Automatic,First Owner,23.11,2.0,5,Ahmedabad
FORD Endeavour,2007,73992,Electric,Individual,Automatic,Second Owner,39.55,1.0,11,Pune
FORD Endeavour,2000,80331,Hybrid,Individual,Manual,First Owner,25.47,2.0,7,Hyderabad
FORD Endeavour,2011,30566,Petrol,Dealer,Automatic,First Owner,17.51,1.2,7,Ahmedabad
FORD Endeavour,2023,30336,CNG,Dealer,Manual,First Owner,30.55,1.4,11,Hyderabad
FORD Endeavour,2005,98811,Petrol,Dealer,Manual,Second Owner,35.4,1.2,7,Pune
FORD Endeavour,2007,63524,Hybrid,Dealer,Manual,Second Owner,24.8,1.8,7,Bangalore
FORD Endeavour,2010,26367,CNG,Individual,Manual,First Owner,36.79,1.4,7,Bangalore
FORD Endeavour,2003,107774,Petrol,Individual,Automatic,First Owner,28.76,1.2,5,Jaipur
FORD Endeavour,2011,129713,CNG,Individual,Manual,First Owner,17.05,2.2,5,Delhi
FORD Endeavour,2002,128739,Electric,Dealer,Manual,First Owner,31.0,2.4,5,Kolkata
FORD Endeavour,2022,111291,Petrol,Dealer,Automatic,Second Owner,21.95,1.0,5,Bangalore
FORD Endeavour,2004,20460,Diesel,Individual,Automatic,First Owner,25.57,2.4,5,Pune
FORD Freestyle,2004,71237,CNG,Individual,Automatic,Second Owner,28.43,1.4,5,Surat
FORD Freestyle,2016,104427,Hybrid,Dealer,Automatic,First Owner,22.74,2.6,7,Jaipur
FORD Freestyle,2009,27846,Diesel,Individual,Automatic,First Owner,39.49,1.6,7,Hyderabad
FORD Freestyle,2001,83542,Petrol,Individual,Manual,First Owner,16.61,2.6,11,Delhi
FORD Freestyle,2023,50351,CNG,Dealer,Automatic,First Owner,34.78,1.2,7,Bangalore
FORD Freestyle,2020,57286,Hybrid,Individual,Automatic,First Owner,13.27,2.0,7,Jaipur
FORD Freestyle,2005,35654,Electric,Dealer,Manual,Second Owner,17.25,2.2,5,Bangalore
FORD Freestyle,2001,71777,Petrol,Individual,Automatic,Second Owner,31.16,1.8,7,Kolkata
FORD Freestyle,2013,116421,Hybrid,Dealer,Automatic,Second Owner,31.5,1.2,11,Ahmedabad
FORD Freestyle,2017,47444,CNG,Dealer,Automatic,Second Owner,14.76,1.6,11,Hyderabad
FORD Freestyle,2004,86401,Diesel,Dealer,Automatic,First Owner,19.35,1.8,5,Kolkata
FORD Freestyle,2002,91011,Petrol,Individual,Manual,First Owner,14.5,1.2,11,Hyderabad
FORD Freestyle,2009,49051,CNG,Individual,Manual,First Owner,12.47,2.6,11,Delhi
FORD Freestyle,2001,76098,Diesel,Dealer,Automatic,Second Owner,11.31,1.0,11,Delhi
FORD Freestyle,2021,94859,CNG,Individual,Manual,Second Owner,26.8,2.6,5,Kolkata
FORD Freestyle,2011,23045,CNG,Dealer,Automatic,First Owner,17.95,1.8,11,Bangalore
FORD Freestyle,2018,90217,Hybrid,Individual,Manual,First Owner,18.17,1.8,7,Kolkata
FORD Freestyle,2022,37626,Diesel,Individual,Manual,Second Owner,26.51,1.8,5,Jaipur
FORD Freestyle,2013,39505,Hybrid,Dealer,Automatic,First Owner,10.54,1.0,5,Ahmedabad
FORD Freestyle,2009,119156,Petrol,Dealer,Manual,Second Owner,19.23,1.0,5,Chennai
FORD Freestyle,2018,65423,Diesel,Dealer,Manual,First Owner,20.79,1.0,5,Surat
FORD Freestyle,2020,75938,Petrol,Dealer,Automatic,First Owner,31.86,2.2,11,Jaipur
FORD Freestyle,2005,39761,CNG,Dealer,Manual,Second Owner,35.6,2.2,11,Ahmedabad
FORD Freestyle,2006,34713,CNG,Individual,Manual,First Owner,37.23,1.2,7,Ahmedabad
FORD Freestyle,2018,54747,Electric,Individual,Automatic,Second Owner,27.04,2.4,11,Mumbai
FORD Freestyle,2017,127234,Petrol,Individual,Automatic,Second Owner,13.57,2.0,11,Pune
FORD Freestyle,2017,84386,Diesel,Individual,Automatic,First Owner,33.97,1.4,11,Bangalore
FORD Freestyle,2016,88756,Electric,Dealer,Automatic,First Owner,25.27,2.2,7,Hyderabad
FORD Freestyle,2007,70493,Electric,Individual,Automatic,First Owner,11.51,1.8,11,Hyderabad
FORD Freestyle,2012,50597,CNG,Dealer,Manual,First Owner,17.28,1.2,5,Jaipur
FORD Freestyle,2013,71893,Diesel,Individual,Automatic,First Owner,17.07,2.2,7,Bangalore
FORD Freestyle,2006,23444,Diesel,Dealer,Manual,Second Owner,25.06,1.2,5,Surat
FORD Freestyle,2012,34161,Hybrid,Individual,Automatic,Second Owner,18.3,1.0,5,Mumbai
FORD Freestyle,2014,41788,Electric,Individual,Manual,Second Owner,11.52,2.2,7,Hyderabad
FORD Freestyle,2006,93121,Hybrid,Dealer,Automatic,Second Owner,28.84,1.2,5,Bangalore
FORD Freestyle,2013,31176,Electric,Dealer,Automatic,First Owner,24.11,1.8,11,Ahmedabad
FORD Freestyle,2005,47662,Petrol,Individual,Automatic,First Owner,19.51,1.6,7,Hyderabad
FORD Freestyle,2021,117490,Electric,Individual,Automatic,First Owner,20.25,1.6,5,Ahmedabad
FORD Freestyle,2015,20648,Electric,Individual,Automatic,Second Owner,22.33,1.4,7,Chennai
FORD Freestyle,2020,32212,Hybrid,Individual,Automatic,First Owner,19.79,2.6,7,Pune
FORD Freestyle,2013,22437,Electric,Dealer,Manual,First Owner,15.63,2.2,7,Mumbai
FORD Freestyle,2023,90740,Hybrid,Individual,Automatic,Second Owner,27.95,1.4,5,Pune
FORD Freestyle,2021,46835,CNG,Individual,Automatic,Second Owner,24.19,2.2,5,Bangalore
FORD Freestyle,2021,24682,Petrol,Dealer,Automatic,Second Owner,39.36,1.6,5,Jaipur
FORD Freestyle,2012,112951,Diesel,Dealer,Manual,Second Owner,14.74,1.0,7,Jaipur
FORD Freestyle,2016,86757,Petrol,Individual,Automatic,First Owner,22.04,2.6,11,Bangalore
FORD Freestyle,2022,103169,CNG,Dealer,Manual,Second Owner,24.85,2.2,5,Chennai
FORD Freestyle,2011,105699,Hybrid,Dealer,Manual,First Owner,13.43,1.0,7,Chennai
